distance,speed,frame
1597.844,134,1051
1599.333,134,1052
1600.833,136,1053
1602.344,136,1054
1603.872,139,1055
1605.417,139,1056
1606.961,139,1057
1608.517,141,1058
1610.083,141,1059
1611.667,144,1060
1613.267,144,1061
1614.867,144,1062
1616.483,147,1063
1618.117,147,1064
1619.761,149,1065
1621.417,149,1066
1623.072,149,1067
1624.744,152,1068
1626.433,152,1069
1628.139,155,1070
1629.861,155,1071
1631.583,155,1072
1633.322,158,1073
1635.078,158,1074
1636.85,161,1075
1638.639,161,1076
1640.428,161,1077
1642.228,163,1078
1644.039,163,1079
1645.867,166,1080
1647.711,166,1081
1649.556,166,1082
1651.411,168,1083
1653.278,168,1084
1655.156,170,1085
1657.044,170,1086
1658.933,170,1087
1660.839,173,1088
1662.761,173,1089
1664.689,174,1090
1666.622,174,1091
1668.556,174,1092
1670.506,177,1093
1672.472,177,1094
1674.45,179,1095
1676.439,179,1096
1678.428,179,1097
1680.433,182,1098
1682.456,182,1099
1684.489,184,1100
1686.533,184,1101
1688.578,184,1102
1690.644,188,1103
1692.733,188,1104
1694.833,190,1105
1696.944,190,1106
1699.056,190,1107
1701.183,193,1108
1703.328,193,1109
1705.483,195,1110
1707.65,195,1111
1709.817,195,1112
1712,198,1113
1714.2,198,1114
1716.417,201,1115
1718.65,201,1116
1720.883,201,1117
1723.133,204,1118
1725.4,204,1119
1727.678,206,1120
1729.967,206,1121
1732.256,206,1122
1734.561,209,1123
1736.883,209,1124
1739.217,211,1125
1741.561,211,1126
1743.906,211,1127
1746.261,213,1128
1748.628,213,1129
1751.006,215,1130
1753.394,215,1131
1755.783,215,1132
1758.189,218,1133
1760.611,218,1134
1763.044,220,1135
1765.489,220,1136
1767.933,220,1137
1770.389,222,1138
1772.856,222,1139
1775.333,224,1140
1777.822,224,1141
1780.311,224,1142
1782.811,226,1143
1785.322,226,1144
1787.844,228,1145
1790.378,228,1146
1792.911,228,1147
1795.461,231,1148
1798.028,231,1149
1800.606,233,1150
1803.194,233,1151
1805.783,233,1152
1808.383,235,1153
1810.994,235,1154
1813.611,236,1155
1816.233,236,1156
1818.856,236,1157
1821.489,238,1158
1824.133,238,1159
1826.789,240,1160
1829.456,240,1161
1832.122,240,1162
1834.8,242,1163
1837.489,242,1164
1840.183,243,1165
1842.883,243,1166
1845.583,243,1167
1848.294,245,1168
1851.017,245,1169
1853.744,246,1170
1856.478,246,1171
1859.211,246,1172
1861.956,248,1173
1864.711,248,1174
1867.472,249,1175
1870.239,249,1176
1873.006,249,1177
1875.783,251,1178
1878.572,251,1179
1881.367,252,1180
1884.167,252,1181
1886.967,252,1182
1889.772,253,1183
1892.583,253,1184
1895.394,253,1185
1898.206,253,1186
1901.017,253,1187
1903.828,253,1188
1906.639,253,1189
1909.45,253,1190
1912.261,253,1191
1915.072,253,1192
1917.883,253,1193
1920.694,253,1194
1923.511,254,1195
1926.333,254,1196
1929.156,254,1197
1931.983,255,1198
1934.817,255,1199
1937.656,256,1200
1940.5,256,1201
1943.344,256,1202
1946.189,256,1203
1949.033,256,1204
1951.883,257,1205
1954.739,257,1206
1957.594,257,1207
1960.456,258,1208
1963.322,258,1209
1966.194,259,1210
1969.072,259,1211
1971.95,259,1212
1974.839,261,1213
1977.739,261,1214
1980.644,262,1215
1983.556,262,1216
1986.467,262,1217
1989.394,265,1218
1992.339,265,1219
