frame,speed,distance,time,accel
205,87.0,208.62777777777785,5.8,-3.3128803178090234
206,87.0,209.59444444444452,5.84,-3.7078484163954863
207,87.0,210.5611111111112,5.88,-3.7303181629605797
208,87.0,211.52777777777786,5.92,-4.073263176516366
209,86.0,212.48888888888897,5.96,-3.9916791659749453
210,85.0,213.43888888888895,6.0,-3.841985955097814
211,84.0,214.37777777777785,6.04,-4.326993398463148
212,84.0,215.3111111111112,6.08,-4.491030919857568
213,83.0,216.23888888888897,6.12,-4.223333999335524
214,83.0,217.16111111111118,6.16,-3.618384280612765
215,82.0,218.07777777777784,6.2,-2.9653269422327306
216,81.0,218.9833333333334,6.24,-2.38017081701514
217,81.0,219.8833333333334,6.28,-1.950219572606121
218,81.0,220.78333333333342,6.32,-1.3243973219494727
219,81.0,221.68333333333342,6.36,-1.1996231796017034
220,81.0,222.58333333333343,6.4,-0.8842331158312283
221,81.0,223.48333333333343,6.44,-0.7584225519488873
222,81.0,224.38333333333344,6.48,-0.5701622327479596
223,81.0,225.28333333333345,6.5200000000000005,-0.38075138497206934
224,80.0,226.1777777777779,6.5600000000000005,-0.18821647845443887
225,80.0,227.06666666666678,6.6000000000000005,-0.3136240522931855
226,80.0,227.95555555555566,6.640000000000001,-0.37639176537232155
227,81.0,228.85000000000008,6.68,-0.6984392744097296
228,81.0,229.75000000000009,6.72,-0.8894186551201262
229,81.0,230.6500000000001,6.76,-0.6363025354453148
230,80.0,231.54444444444454,6.8,-0.6929377374599713
231,80.0,232.43333333333342,6.84,-0.7579086770370629
232,79.0,233.31666666666675,6.88,-0.8131153888209566
233,79.0,234.1944444444445,6.92,-0.5010095789831696
234,80.0,235.07777777777784,6.96,-0.12683844314773407
235,80.0,235.96666666666673,7.0,0.31662698984285836
236,80.0,236.8555555555556,7.04,0.12640574503011634
237,80.0,237.7444444444445,7.08,1.0234251152647102e-14
238,80.0,238.63333333333338,7.12,-0.44216680946226944
239,80.0,239.52222222222227,7.16,-0.8864501967429446
240,80.0,240.41111111111115,7.2,-0.9518280374165166
241,79.0,241.29444444444448,7.24,-0.9420822574826561
242,79.0,242.17222222222225,7.28,-0.881194580563792
243,79.0,243.05,7.32,-0.7567003926037102
244,79.0,243.92777777777778,7.36,-0.5682452944708022
245,79.0,244.80555555555554,7.4,-1.493567190555713e-14
246,79.0,245.6833333333333,7.44,0.5682452944708107
247,79.0,246.56111111111107,7.48,0.7567003926036984
248,79.0,247.43888888888884,7.5200000000000005,0.8811945805638246
249,79.0,248.3166666666666,7.5600000000000005,1.256825073789873
250,80.0,249.19999999999993,7.6000000000000005,1.841438704734535
251,80.0,250.08888888888882,7.640000000000001,2.213798229956509
252,80.0,250.97777777777767,7.68,2.391824142425845
253,80.0,251.86666666666656,7.72,2.379418287362116
254,81.0,252.761111111111,7.76,2.525145651685958
255,82.0,253.66666666666657,7.8,2.737890476990402
256,82.0,254.5777777777777,7.84,3.2943225093807005
257,82.0,255.48888888888882,7.88,3.5249487915721702
258,82.0,256.3999999999999,7.92,3.4387995506239593
259,83.0,257.3166666666666,7.96,3.0827410609585155
260,84.0,258.2444444444444,8.0,3.42215948125705
261,85.0,259.18333333333334,8.040000000000001,3.7577993915877577
262,85.0,260.12777777777774,8.08,4.048732588564118
263,85.0,261.0722222222222,8.120000000000001,3.957068787192703
264,85.0,262.0166666666666,8.16,3.4954666636827207
265,87.0,262.9722222222221,8.2,3.7515075151664012
266,87.0,263.9388888888888,8.24,4.172367647235351
267,88.0,264.91111111111104,8.28,4.566649092703823
268,88.0,265.88888888888886,8.32,4.527172039107205
269,88.0,266.8666666666666,8.36,4.431047657544233
270,90.0,267.85555555555555,8.4,4.633828326947332
271,91.0,268.8611111111111,8.44,4.965314053067285
272,91.0,269.8722222222222,8.48,5.115523952509464
273,91.0,270.88333333333327,8.52,5.130982700458584
274,92.0,271.9,8.56,5.082380487081334
275,94.0,272.9333333333333,8.6,5.224619191693882
276,94.0,273.97777777777776,8.64,5.68866944437733
277,95.0,275.0277777777777,8.68,6.326581653825632
278,95.0,276.0833333333333,8.72,6.322486219545446
279,96.0,277.1444444444444,8.76,5.825516302359032
280,98.0,278.2222222222222,8.8,5.836350953097669
281,99.0,279.3166666666666,8.84,6.22243160999274
282,100.0,280.42222222222216,8.88,6.356064379696114
283,100.0,281.53333333333325,8.92,6.485642891874331
284,100.0,282.6444444444444,8.96,5.9911305944977205
285,102.0,283.7666666666666,9.0,5.685083680473692
286,103.0,284.9055555555555,9.040000000000001,5.757856360600401
287,104.0,286.0555555555555,9.08,5.9553613629297635
288,105.0,287.21666666666664,9.120000000000001,5.956244629488798
289,105.0,288.38333333333327,9.16,5.402504570041015
290,106.0,289.55555555555554,9.200000000000001,5.044875579749851
291,107.0,290.7388888888888,9.24,5.124964295889617
292,108.0,291.9333333333332,9.28,5.330360969169213
293,108.0,293.13333333333327,9.32,5.290916196653077
294,108.0,294.33333333333326,9.36,5.123633982488388
295,110.0,295.5444444444444,9.4,5.249375252836717
296,111.0,296.7722222222222,9.44,5.452867907968548
297,112.0,298.0111111111111,9.48,5.460649329517818
298,112.0,299.25555555555553,9.52,5.290502070776067
299,112.0,300.5,9.56,4.68994529911255
300,114.0,301.75555555555553,9.6,4.05439859648979
301,115.0,303.02777777777777,9.64,3.9445108228999337
302,115.0,304.30555555555554,9.68,4.372091260450992
303,115.0,305.58333333333337,9.72,4.661877564691121
304,115.0,306.86111111111114,9.76,4.823812827324786
305,116.0,308.1444444444445,9.8,5.1577120455252885
306,117.0,309.4388888888889,9.84,5.923484465709546
307,119.0,310.75000000000006,9.88,6.862230375922671
308,119.0,312.07222222222225,9.92,7.108241867815522
309,120.0,313.40000000000003,9.96,7.162213283343135
310,122.0,314.74444444444447,10.0,7.285677104976196
311,123.0,316.1055555555556,10.040000000000001,7.285506393669138
312,124.0,317.4777777777778,10.08,7.222469135381656
313,124.0,318.8555555555556,10.120000000000001,7.092859949891441
314,125.0,320.23888888888894,10.16,6.716629316122209
315,127.0,321.63888888888897,10.200000000000001,6.715179653780185
316,128.0,323.0555555555556,10.24,6.970340030277471
317,129.0,324.48333333333335,10.28,7.221514000587678
318,129.0,325.91666666666674,10.32,7.094474108806667
319,130.0,327.3555555555556,10.36,6.718128573628251
320,132.0,328.8111111111112,10.4,6.714323999633676
321,133.0,330.28333333333336,10.44,6.96939349902454
322,134.0,331.7666666666667,10.48,7.220627734938484
323,134.0,333.2555555555556,10.52,7.095965984614978
324,135.0,334.75000000000006,10.56,6.719515267949013
325,137.0,336.2611111111111,10.6,6.713528996654815
326,138.0,337.78888888888895,10.64,6.9685136529796
327,139.0,339.3277777777778,10.68,7.219803159504626
328,139.0,340.87222222222226,10.72,7.097348959687102
329,140.0,342.4222222222222,10.76,6.720801612356212
330,142.0,343.98888888888894,10.8,6.712788423712952
331,143.0,345.57222222222225,10.84,6.96769369180409
332,144.0,347.16666666666674,10.88,7.219034058213903
333,144.0,348.7666666666667,10.92,7.098634533179787
334,145.0,350.3722222222223,10.96,6.721998115521936
335,147.0,351.9944444444445,11.0,6.712096881472085
336,148.0,353.63333333333344,11.040000000000001,6.9669277084784
337,149.0,355.2833333333334,11.08,6.89963326903553
338,149.0,356.938888888889,11.120000000000001,6.850223166866439
339,150.0,358.6000000000001,11.16,6.5390060601374165
340,152.0,360.2777777777779,11.200000000000001,6.272437478239904
341,153.0,361.9722222222223,11.24,6.339804514713389
342,153.0,363.6722222222223,11.28,6.427482021006254
343,154.0,365.37777777777785,11.32,6.617785700417977
344,155.0,367.0944444444445,11.36,6.179219360835109
345,156.0,368.8222222222223,11.4,5.807718399617449
346,157.0,370.5611111111112,11.44,5.558446001691501
347,158.0,372.31111111111125,11.48,5.500054792466813
348,159.0,374.0722222222223,11.52,4.938158712584036
349,159.0,375.838888888889,11.56,4.540120677509214
350,160.0,377.6111111111112,11.6,4.045821325475549
351,160.0,379.388888888889,11.64,3.4652630403249405
352,161.0,381.17222222222233,11.68,2.90793642032326
353,161.0,382.9611111111113,11.72,2.3962555867311304
354,162.0,384.7555555555557,11.76,2.343071090171884
355,162.0,386.55555555555577,11.8,2.339914455886989
356,162.0,388.3555555555557,11.84,2.3984354510271486
357,162.0,390.1555555555558,11.88,2.2050002961388326
358,162.0,391.95555555555575,11.92,2.137330679933074
359,163.0,393.76111111111135,11.96,1.8939227513793064
360,164.0,395.57777777777795,12.0,2.4732027164506034
361,164.0,397.4000000000002,12.040000000000001,2.783611917882068
362,164.0,399.2222222222224,12.08,2.8391468200565746
363,164.0,401.04444444444465,12.120000000000001,2.64299031810708
364,164.0,402.86666666666684,12.16,2.1980001240741887
365,166.0,404.7000000000002,12.200000000000001,1.9033037639875363
366,166.0,406.5444444444446,12.24,1.7727115584019952
367,166.0,408.3888888888891,12.280000000000001,1.5168044583006104
368,166.0,410.23333333333346,12.32,1.4522551553018166
369,166.0,412.07777777777784,12.36,1.1989029727332448
370,166.0,413.92222222222233,12.4,0.7571600596874276
371,166.0,415.7666666666667,12.44,0.8825800341784298
372,166.0,417.6111111111112,12.48,1.2598627786255345
373,167.0,419.46111111111117,12.52,1.5189490930220775
374,167.0,421.3166666666668,12.56,1.6428374787550926
375,167.0,423.1722222222223,12.6,1.955889239255576
376,167.0,425.0277777777779,12.64,2.078230213216691
377,168.0,426.88888888888897,12.68,2.023474656156196
378,168.0,428.7555555555557,12.72,2.0838827615898885
379,168.0,430.6222222222223,12.76,2.2685358288976802
380,169.0,432.4944444444446,12.8,2.2768738771146873
381,169.0,434.3722222222223,12.84,2.0827589200414445
382,169.0,436.2500000000001,12.88,2.0169351457842417
383,170.0,438.1333333333334,12.92,2.088346880812691
384,170.0,440.0222222222223,12.96,1.9582126464812926
385,170.0,441.91111111111115,13.0,1.6400036642961038
386,170.0,443.80000000000007,13.040000000000001,1.1962278454806972
387,171.0,445.69444444444446,13.08,0.6958852837206401
388,171.0,447.5944444444445,13.120000000000001,0.12650451407158964
389,171.0,449.49444444444447,13.16,0.18980746470677942
390,171.0,451.3944444444445,13.200000000000001,0.18984798937603126
391,170.0,453.2888888888889,13.24,0.1258587047269233
392,170.0,455.1777777777778,13.280000000000001,-0.31469708647270117
393,170.0,457.06666666666666,13.32,-0.37765672899904784
394,171.0,458.96111111111105,13.36,-0.3799187507448329
395,171.0,460.8611111111111,13.4,-0.31661576485362736
396,171.0,462.76111111111106,13.44,-0.18994909810392335
397,170.0,464.65555555555557,13.48,-0.37785789252750895
398,170.0,466.5444444444444,13.52,-0.5672407276084428
399,170.0,468.43333333333334,13.56,-0.7571698594832255
400,170.0,470.3222222222222,13.6,-1.198916919245289
401,170.0,472.2111111111111,13.64,-1.4522497099606777
402,170.0,474.09999999999997,13.68,-1.5167657178628953
403,170.0,475.9888888888889,13.72,-1.7725930746321912
404,170.0,477.87777777777774,13.76,-1.9030827484935229
405,168.0,479.75555555555553,13.8,-2.511635792704555
406,168.0,481.62222222222215,13.84,-2.895544034571623
407,168.0,483.4888888888889,13.88,-3.34500649251104
408,168.0,485.3555555555555,13.92,-3.4821531145987796
409,168.0,487.22222222222223,13.96,-3.302430840741543
410,166.0,489.0777777777777,14.0,-3.081732096526769
411,166.0,490.9222222222222,14.040000000000001,-3.5958493328287955
412,165.0,492.76111111111106,14.08,-3.7761453244258854
413,165.0,494.59444444444443,14.120000000000001,-3.6639655287193023
414,165.0,496.42777777777775,14.16,-3.232289561100763
415,164.0,498.2555555555556,14.200000000000001,-2.7771266981451594
416,163.0,500.0722222222222,14.24,-2.7045088894225366
417,163.0,501.8833333333333,14.280000000000001,-2.7099320217026586
418,163.0,503.6944444444444,14.32,-2.7802296674384954
419,163.0,505.5055555555555,14.36,-2.5971953408725725
420,162.0,507.3111111111111,14.4,-2.4594758852656917
421,162.0,509.11111111111103,14.44,-2.7165950864896056
422,161.0,510.9055555555555,14.48,-3.022407119002927
423,161.0,512.6944444444443,14.52,-3.0953072261352066
424,161.0,514.4833333333332,14.56,-3.230773514702046
425,160.0,516.2666666666665,14.6,-3.3449509806111393
426,159.0,518.0388888888888,14.64,-3.460876084359709
427,159.0,519.8055555555554,14.68,-3.5973786604184634
428,159.0,521.5722222222221,14.72,-3.7376981368618174
429,158.0,523.3333333333331,14.76,-3.538534550277656
430,157.0,525.0833333333331,14.8,-3.337198062574839
431,157.0,526.8277777777776,14.84,-3.157969443716904
432,156.0,528.5666666666665,14.88,-3.0225029317225856
433,156.0,530.2999999999998,14.92,-2.6524096574305016
434,156.0,532.0333333333332,14.96,-2.0249059802639477
435,155.0,533.761111111111,15.0,-1.825552114235812
436,155.0,535.4833333333332,15.040000000000001,-1.765391356554847
437,155.0,537.2055555555554,15.08,-1.8302626848037482
438,155.0,538.9277777777777,15.120000000000001,-2.0232747387121215
439,155.0,540.6499999999999,15.16,-2.0273210922932057
440,154.0,542.3666666666666,15.200000000000001,-1.8287413183616952
441,154.0,544.0777777777777,15.24,-2.1482199485597664
442,153.0,545.7833333333333,15.280000000000001,-2.2651685747820163
443,153.0,547.4833333333332,15.32,-2.2076095266305034
444,153.0,549.1833333333332,15.36,-1.9595026789840408
445,153.0,550.8833333333332,15.4,-1.8352696438706495
446,152.0,552.5777777777777,15.44,-1.8263202464603718
447,152.0,554.2666666666667,15.48,-1.6398358339528847
448,152.0,555.9555555555555,15.52,-1.6429772535800704
449,152.0,557.6444444444445,15.56,-1.519324232983139
450,151.0,559.3277777777778,15.6,-1.5740127218279447
451,151.0,561.0055555555556,15.64,-1.4496582593963296
452,151.0,562.6833333333333,15.68,-1.515145391789868
453,151.0,564.3611111111111,15.72,-1.4543788183437096
454,151.0,566.0388888888888,15.76,-1.2664345016021965
455,150.0,567.711111111111,15.8,-0.9443915762690938
456,150.0,569.3777777777776,15.84,-0.8824458260578267
457,150.0,571.0444444444444,15.88,-1.0722558143785275
458,150.0,572.711111111111,15.92,-1.136362008517242
459,150.0,574.3777777777777,15.96,-1.0742071369757706
460,150.0,576.0444444444444,16.0,-0.8852312402243924
461,150.0,577.711111111111,16.04,-0.9495568611504019
462,149.0,579.3722222222223,16.080000000000002,-0.9443743040253157
463,149.0,581.0277777777778,16.12,-0.8824364811484033
464,149.0,582.6833333333334,16.16,-1.0722492549616442
465,149.0,584.338888888889,16.2,-1.1363619865936454
466,149.0,585.9944444444446,16.240000000000002,-1.0742136735629941
467,149.0,587.6500000000002,16.28,-0.8852405891544051
468,149.0,589.3055555555558,16.32,-0.9495742551887781
469,148.0,590.9555555555557,16.36,-0.6297640830495723
470,148.0,592.6000000000001,16.4,-0.3151717206275045
471,148.0,594.2444444444446,16.44,1.778494316309969e-14
472,148.0,595.888888888889,16.48,0.3151717206275227
473,148.0,597.5333333333334,16.52,0.6297640830495888
474,149.0,599.1833333333334,16.56,0.9495742551887584
475,149.0,600.8388888888891,16.6,1.2017648941760999
476,149.0,602.4944444444446,16.64,1.3266444573844767
477,149.0,604.1500000000002,16.68,1.6408078060910902
478,149.0,605.8055555555558,16.72,1.7644377389117194
479,149.0,607.4611111111114,16.76,2.014038228340551
480,150.0,609.1222222222225,16.8,2.7187224537797525
481,150.0,610.7888888888891,16.84,3.4673048014115047
482,151.0,612.4611111111113,16.88,4.236029548153409
483,151.0,614.1388888888893,16.92,4.909245427827925
484,152.0,615.8222222222225,16.96,5.167229580250781
485,153.0,617.516666666667,17.0,5.300844527471
486,154.0,619.2222222222225,17.04,5.6220153533524755
487,155.0,620.9388888888893,17.080000000000002,5.7550855620754
488,156.0,622.6666666666671,17.12,5.694786787746233
489,156.0,624.4000000000004,17.16,5.098246879369932
490,157.0,626.1388888888893,17.2,5.046798798727157
491,158.0,627.8888888888894,17.240000000000002,5.121396196294388
492,159.0,629.6500000000004,17.28,5.321670591997592
493,159.0,631.4166666666671,17.32,5.294911948192667
494,159.0,633.1833333333337,17.36,5.140669231560169
495,161.0,634.9611111111117,17.400000000000002,4.929040919395102
496,162.0,636.755555555556,17.44,4.875416481041142
497,163.0,638.5611111111116,17.48,5.011498464971371
498,163.0,640.3722222222226,17.52,4.986918258291136
499,163.0,642.1833333333336,17.56,4.840176522761774
500,164.0,644.0000000000005,17.6,4.538777184127738
501,165.0,645.8277777777782,17.64,4.739123349409043
502,166.0,647.6666666666671,17.68,4.809910226249993
503,166.0,649.5111111111115,17.72,4.785738724817893
504,167.0,651.3611111111117,17.76,4.7303109945749355
505,168.0,653.2222222222227,17.8,4.869132864554401
506,169.0,655.0944444444449,17.84,4.815446015030428
507,169.0,656.9722222222226,17.88,4.922490397908806
508,169.0,658.8500000000005,17.92,4.899825852091887
509,170.0,660.7333333333338,17.96,4.467603998205042
510,172.0,662.6333333333338,18.0,4.631696655082893
511,172.0,664.5444444444448,18.04,4.930331730618315
512,173.0,666.4611111111116,18.080000000000002,5.443400473284071
513,173.0,668.3833333333338,18.12,5.417139440542881
514,173.0,670.305555555556,18.16,4.891680572428919
515,175.0,672.2388888888893,18.2,4.6139390761470835
516,176.0,674.1888888888894,18.240000000000002,4.8742898316167045
517,177.0,676.1500000000005,18.28,4.691328608329178
518,177.0,678.1166666666671,18.32,4.418621402764977
519,177.0,680.0833333333337,18.36,4.089385228655326
520,178.0,682.0555555555561,18.400000000000002,3.9782240024317064
521,179.0,684.0388888888893,18.44,4.052259639404508
522,179.0,686.0277777777782,18.48,4.3548433286380615
523,179.0,688.016666666667,18.52,4.588179055403575
524,180.0,690.0111111111114,18.56,4.468426803557746
525,182.0,692.0222222222227,18.6,4.3121990501960115
526,182.0,694.0444444444448,18.64,4.043941431159015
527,183.0,696.0722222222225,18.68,4.115514519212998
528,183.0,698.1055555555558,18.72,3.7866926066279887
529,183.0,700.1388888888893,18.76,3.400606313752284
530,184.0,702.1777777777781,18.8,2.969927015738811
531,184.0,704.2222222222225,18.84,3.215051221496557
532,185.0,706.2722222222225,18.88,3.4781531717096157
533,185.0,708.3277777777781,18.92,3.7193845116040514
534,186.0,710.3888888888891,18.96,3.9808973859726984
535,186.0,712.4555555555557,19.0,4.158451569715538
536,187.0,714.5277777777779,19.04,4.291999578986142
537,188.0,716.6111111111114,19.080000000000002,4.046968729091042
538,188.0,718.7000000000003,19.12,3.780491499117117
539,189.0,720.7944444444447,19.16,3.5376800473569734
540,190.0,722.9000000000002,19.2,3.2931876731093004
541,190.0,725.0111111111114,19.240000000000002,2.7173535914875404
542,190.0,727.1222222222225,19.28,2.523787860472328
543,190.0,729.2333333333336,19.32,2.393252056868205
544,191.0,731.3500000000003,19.36,2.023081306035119
545,191.0,733.4722222222226,19.400000000000002,1.7676685183986285
546,191.0,735.5944444444448,19.44,1.7017032761618145
547,192.0,737.7222222222225,19.48,1.5183095372424225
548,192.0,739.8555555555558,19.52,1.2006862503924276
549,192.0,741.9888888888892,19.56,0.7579338450255609
550,192.0,744.1222222222226,19.6,0.5681545918127149
551,192.0,746.2555555555559,19.64,-3.946687594681439e-14
552,192.0,748.3888888888893,19.68,-0.5681545918127531
553,192.0,750.5222222222226,19.72,-0.7579338450255276
554,192.0,752.655555555556,19.76,-0.5690164345877526
555,192.0,754.7888888888893,19.8,-0.3796142981932545
556,191.0,756.9166666666671,19.84,-0.18889924265519853
557,191.0,759.0388888888892,19.88,-0.3148023170051091
558,191.0,761.1611111111116,19.92,-0.37778078497678
559,192.0,763.2888888888893,19.96,-0.06331415439570334
560,192.0,765.4222222222227,20.0,0.25322054458229426
561,192.0,767.555555555556,20.04,0.5693947805726414
562,191.0,769.683333333334,20.080000000000002,0.18870228149153995
563,191.0,771.8055555555561,20.12,-0.18870228149153873
564,192.0,773.9333333333338,20.16,-0.56939478057262
565,192.0,776.0666666666672,20.2,-0.5696109257831247
566,192.0,778.2000000000006,20.240000000000002,-0.5064890183503653
567,191.0,780.3277777777784,20.28,-0.37795996722785624
568,191.0,782.4500000000005,20.32,-0.567344118439673
569,191.0,784.5722222222226,20.36,-0.7572145628732792
570,191.0,786.694444444445,20.400000000000002,-0.568208534921563
571,191.0,788.8166666666672,20.44,-0.31573165045960194
