distance,speed,frame
5689.072,261,2954
5691.978,262,2955
5694.889,262,2956
5697.794,261,2957
5700.694,261,2958
5703.594,261,2959
5706.489,260,2960
5709.378,260,2961
5712.256,258,2962
5715.122,258,2963
5717.989,258,2964
5720.833,254,2965
5723.656,254,2966
5726.461,251,2967
5729.25,251,2968
5732.039,251,2969
5734.811,248,2970
5737.567,248,2971
5740.3,244,2972
5743.011,244,2973
5745.722,244,2974
5748.411,240,2975
5751.078,240,2976
5753.728,237,2977
5756.361,237,2978
5758.994,237,2979
5761.617,235,2980
5764.228,235,2981
5766.817,231,2982
5769.383,231,2983
5771.95,231,2984
5774.506,229,2985
5777.05,229,2986
5779.578,226,2987
5782.089,226,2988
5784.6,226,2989
5787.094,223,2990
5789.572,223,2991
5792.033,220,2992
5794.478,220,2993
5796.922,220,2994
5799.361,219,2995
5801.794,219,2996
5804.211,216,2997
5806.611,216,2998
5809.011,216,2999
5811.4,214,3000
5813.778,214,3001
5816.144,212,3002
5818.5,212,3003
5820.856,212,3004
5823.183,207,3005
5825.483,207,3006
5827.772,205,3007
5830.05,205,3008
5832.328,205,3009
5834.594,203,3010
5836.85,203,3011
5839.089,200,3012
5841.311,200,3013
5843.533,200,3014
5845.744,198,3015
5847.944,198,3016
5850.133,196,3017
5852.311,196,3018
5854.489,196,3019
5856.656,194,3020
5858.811,194,3021
5860.956,192,3022
5863.089,192,3023
5865.222,192,3024
5867.339,189,3025
5869.439,189,3026
5871.522,186,3027
5873.589,186,3028
5875.656,186,3029
5877.711,184,3030
5879.756,184,3031
5881.789,182,3032
5883.811,182,3033
5885.833,182,3034
5887.844,180,3035
5889.844,180,3036
5891.828,177,3037
5893.794,177,3038
5895.761,177,3039
5897.717,175,3040
5899.661,175,3041
5901.6,174,3042
5903.533,174,3043
5905.467,174,3044
5907.394,173,3045
5909.317,173,3046
5911.228,171,3047
5913.128,171,3048
5915.028,171,3049
5916.928,171,3050
5918.828,171,3051
5920.722,170,3052
5922.611,170,3053
5924.5,170,3054
5926.389,170,3055
5928.278,170,3056
5930.167,170,3057
5932.056,170,3058
5933.944,170,3059
5935.828,169,3060
5937.706,169,3061
5939.589,170,3062
5941.478,170,3063
5943.367,170,3064
5945.256,170,3065
5947.144,170,3066
5949.033,170,3067
5950.922,170,3068
5952.811,170,3069
5954.7,170,3070
5956.589,170,3071
5958.478,170,3072
5960.367,170,3073
5962.256,170,3074
5964.144,170,3075
5966.033,170,3076
5967.928,171,3077
5969.828,171,3078
5971.728,171,3079
5973.628,171,3080
5975.528,171,3081
5977.433,172,3082
5979.344,172,3083
5981.256,172,3084
5983.167,172,3085
5985.078,172,3086
5986.994,173,3087
5988.917,173,3088
5990.839,173,3089
5992.767,174,3090
5994.7,174,3091
5996.639,175,3092
5998.583,175,3093
6000.528,175,3094
6002.478,176,3095
6004.433,176,3096
6006.394,177,3097
6008.361,177,3098
6010.328,177,3099
6012.3,178,3100
6014.278,178,3101
6016.261,179,3102
6018.25,179,3103
6020.239,179,3104
6022.233,180,3105
6024.233,180,3106
6026.239,181,3107
6028.25,181,3108
6030.261,181,3109
6032.283,183,3110
6034.317,183,3111
6036.356,184,3112
6038.4,184,3113
6040.444,184,3114
6042.489,184,3115
6044.533,184,3116
6046.589,186,3117
6048.656,186,3118
6050.722,186,3119
6052.8,188,3120
6054.889,188,3121
6056.989,190,3122
6059.1,190,3123
6061.211,190,3124
6063.339,193,3125
6065.483,193,3126
6067.639,195,3127
6069.806,195,3128
6071.972,195,3129
6074.128,193,3130
6076.272,193,3131
6078.394,189,3132
6080.494,189,3133
6082.594,189,3134
6084.672,185,3135
6086.728,185,3136
6088.761,181,3137
6090.772,181,3138
6092.783,181,3139
6094.772,177,3140
6096.739,177,3141
6098.683,173,3142
6100.606,173,3143
6102.528,173,3144
6104.422,168,3145
6106.289,168,3146
6108.122,162,3147
6109.922,162,3148
6111.722,162,3149
6113.5,158,3150
6115.256,158,3151
6116.983,153,3152
6118.683,153,3153
6120.383,153,3154
6122.061,149,3155
6123.717,149,3156
6125.35,145,3157
6126.961,145,3158
6128.572,145,3159
6130.156,140,3160
6131.711,140,3161
6133.244,136,3162
6134.756,136,3163
6136.267,136,3164
6137.761,133,3165
6139.239,133,3166
6140.694,129,3167
6142.128,129,3168
6143.561,129,3169
6144.972,125,3170
6146.361,125,3171
6147.739,123,3172
6149.106,123,3173
6150.472,123,3174
6151.828,121,3175
6153.172,121,3176
6154.506,119,3177
6155.828,119,3178
6157.15,119,3179
6158.461,117,3180
6159.761,117,3181
6161.044,114,3182
6162.311,114,3183
6163.578,114,3184
6164.833,112,3185
6166.078,112,3186
6167.311,110,3187
6168.533,110,3188
6169.756,110,3189
6170.967,108,3190
6172.167,108,3191
6173.367,108,3192
6174.567,108,3193
6175.767,108,3194
6176.961,107,3195
6178.15,107,3196
6179.333,106,3197
6180.511,106,3198
6181.689,106,3199
6182.867,106,3200
6184.044,106,3201
6185.217,105,3202
6186.383,105,3203
6187.55,105,3204
6188.722,106,3205
6189.9,106,3206
6191.078,106,3207
6192.256,106,3208
6193.433,106,3209
6194.611,106,3210
6195.789,106,3211
6196.967,106,3212
6198.144,106,3213
6199.322,106,3214
6200.5,106,3215
6201.678,106,3216
6202.861,107,3217
6204.05,107,3218
6205.239,107,3219
6206.433,108,3220
6207.633,108,3221
6208.839,109,3222
6210.05,109,3223
6211.261,109,3224
6212.472,109,3225
6213.683,109,3226
6214.9,110,3227
6216.122,110,3228
6217.344,110,3229
6218.578,112,3230
6219.822,112,3231
6221.072,113,3232
6222.328,113,3233
6223.583,113,3234
6224.85,115,3235
6226.128,115,3236
6227.417,117,3237
6228.717,117,3238
6230.017,117,3239
6231.322,118,3240
6232.633,118,3241
6233.956,120,3242
6235.289,120,3243
6236.622,120,3244
6237.961,121,3245
6239.306,121,3246
6240.661,123,3247
6242.028,123,3248
6243.394,123,3249
6244.778,126,3250
6246.178,126,3251
6247.589,128,3252
6249.011,128,3253
6250.433,128,3254
6251.861,129,3255
6253.294,129,3256
6254.733,130,3257
6256.178,130,3258
6257.622,130,3259
6259.072,131,3260
6260.528,131,3261
6261.983,131,3262
6263.439,131,3263
6264.894,131,3264
6266.356,132,3265
6267.822,132,3266
6269.294,133,3267
6270.772,133,3268
6272.25,133,3269
6273.733,134,3270
6275.222,134,3271
6276.717,135,3272
6278.217,135,3273
6279.717,135,3274
6281.228,137,3275
6282.75,137,3276
6284.283,139,3277
6285.828,139,3278
6287.372,139,3279
6288.928,141,3280
6290.494,141,3281
6292.072,143,3282
6293.661,143,3283
6295.25,143,3284
6296.85,145,3285
6298.461,145,3286
6300.078,146,3287
6301.7,146,3288
6303.322,146,3289
6304.956,148,3290
6306.6,148,3291
6308.261,151,3292
6309.939,151,3293
6311.617,151,3294
6313.306,153,3295
6315.006,153,3296
6316.722,156,3297
6318.456,156,3298
6320.189,156,3299
6321.933,158,3300
6323.689,158,3301
6325.456,160,3302
6327.233,160,3303
6329.011,160,3304
6330.806,163,3305
6332.617,163,3306
6334.439,165,3307
6336.272,165,3308
6338.106,165,3309
6339.95,167,3310
6341.806,167,3311
6343.672,169,3312
6345.55,169,3313
6347.428,169,3314
6349.317,171,3315
6351.217,171,3316
6353.111,170,3317
6355.0,170,3318
6356.889,170,3319
6358.767,168,3320
6360.633,168,3321
6362.483,165,3322
6364.317,165,3323
6366.15,165,3324
6367.967,162,3325
6369.767,162,3326
6371.544,158,3327
6373.3,158,3328
6375.056,158,3329
6376.8,156,3330
6378.533,156,3331
6380.239,151,3332
6381.917,151,3333
6383.594,151,3334
6385.256,148,3335
6386.9,148,3336
6388.528,145,3337
6390.139,145,3338
6391.75,145,3339
6393.339,141,3340
6394.906,141,3341
6396.456,138,3342
6397.989,138,3343
6399.522,138,3344
6401.033,134,3345
6402.522,134,3346
6403.989,130,3347
6405.433,130,3348
6406.878,130,3349
6408.3,126,3350
6409.7,126,3351
6411.078,122,3352
6412.433,122,3353
6413.789,122,3354
6415.122,118,3355
6416.433,118,3356
6417.728,115,3357
6419.006,115,3358
6420.283,115,3359
6421.544,112,3360
6422.789,112,3361
6424.022,110,3362
6425.244,110,3363
6426.467,110,3364
6427.678,108,3365
6428.878,108,3366
6430.072,107,3367
6431.261,107,3368
6432.45,107,3369
6433.633,106,3370
6434.811,106,3371
6435.983,105,3372
6437.15,105,3373
6438.317,105,3374
6439.472,103,3375
6440.617,103,3376
6441.761,103,3377
6442.906,103,3378
6444.05,103,3379
6445.189,102,3380
6446.322,102,3381
6447.444,100,3382
6448.556,100,3383
6449.667,100,3384
6450.772,99,3385
6451.872,99,3386
6452.961,97,3387
6454.039,97,3388
6455.117,97,3389
6456.189,96,3390
6457.256,96,3391
6458.317,95,3392
6459.372,95,3393
6460.428,95,3394
6461.478,94,3395
6462.522,94,3396
6463.561,93,3397
6464.594,93,3398
6465.628,93,3399
6466.656,92,3400
6467.678,92,3401
6468.7,92,3402
6469.722,92,3403
6470.744,92,3404
6471.761,91,3405
6472.772,91,3406
6473.783,91,3407
6474.794,91,3408
6475.806,91,3409
6476.817,91,3410
6477.828,91,3411
6478.839,91,3412
6479.85,91,3413
6480.861,91,3414
6481.867,90,3415
6482.867,90,3416
6483.872,91,3417
6484.883,91,3418
6485.894,91,3419
6486.911,92,3420
6487.933,92,3421
6488.961,93,3422
6489.994,93,3423
6491.028,93,3424
6492.067,94,3425
6493.111,94,3426
6494.167,96,3427
6495.233,96,3428
6496.3,96,3429
6497.378,98,3430
6498.467,98,3431
6499.561,99,3432
6500.661,99,3433
6501.761,99,3434
6502.872,101,3435
6503.994,101,3436
6505.122,102,3437
6506.256,102,3438
6507.389,102,3439
6508.533,104,3440
6509.689,104,3441
6510.856,106,3442
6512.033,106,3443
6513.211,106,3444
6514.406,109,3445
6515.617,109,3446
6516.839,111,3447
6518.072,111,3448
6519.306,111,3449
6520.556,114,3450
6521.822,114,3451
6523.1,116,3452
6524.389,116,3453
6525.678,116,3454
6526.978,118,3455
6528.289,118,3456
6529.617,121,3457
6530.961,121,3458
6532.306,121,3459
6533.661,123,3460
6535.028,123,3461
6536.406,125,3462
6537.794,125,3463
6539.183,125,3464
6540.583,127,3465
6541.994,127,3466
6543.417,129,3467
6544.85,129,3468
6546.283,129,3469
6547.728,131,3470
6549.183,131,3471
6550.65,133,3472
6552.128,133,3473
6553.606,133,3474
6555.1,136,3475
6556.611,136,3476
6558.139,139,3477
6559.683,139,3478
6561.228,139,3479
6562.783,141,3480
6564.35,141,3481
6565.933,144,3482
6567.533,144,3483
6569.133,144,3484
6570.75,147,3485
6572.383,147,3486
6574.039,151,3487
6575.717,151,3488
6577.394,151,3489
6579.094,155,3490
6580.817,155,3491
6582.556,158,3492
6584.311,158,3493
6586.067,158,3494
6587.839,161,3495
6589.628,161,3496
6591.433,164,3497
6593.256,164,3498
6595.078,164,3499
6596.917,167,3500
6598.772,167,3501
6600.644,170,3502
6602.533,170,3503
6604.422,170,3504
6606.328,173,3505
6608.25,173,3506
6610.189,176,3507
6612.144,176,3508
6614.1,176,3509
6616.061,177,3510
6618.028,177,3511
6620.0,178,3512
6621.978,178,3513
6623.956,178,3514
6625.928,177,3515
6627.894,177,3516
6629.861,177,3517
6631.828,177,3518
6633.794,177,3519
6635.756,176,3520
6637.711,176,3521
6639.656,174,3522
6641.589,174,3523
6643.522,174,3524
6645.45,173,3525
6647.372,173,3526
6649.283,171,3527
6651.183,171,3528
6653.083,171,3529
6654.972,169,3530
6656.85,169,3531
6658.717,167,3532
6660.572,167,3533
6662.428,167,3534
6664.272,165,3535
6666.106,165,3536
6667.928,163,3537
6669.739,163,3538
6671.55,163,3539
6673.35,161,3540
6675.139,161,3541
6676.922,160,3542
6678.7,160,3543
6680.478,160,3544
6682.244,158,3545
6684.0,158,3546
6685.756,158,3547
6687.511,158,3548
6689.267,158,3549
6691.017,157,3550
6692.761,157,3551
6694.5,156,3552
6696.233,156,3553
6697.967,156,3554
6699.7,156,3555
6701.433,156,3556
6703.161,155,3557
6704.883,155,3558
6706.606,155,3559
6708.328,155,3560
6710.05,155,3561
6711.767,154,3562
6713.478,154,3563
6715.189,154,3564
6716.9,154,3565
6718.611,154,3566
6720.322,154,3567
6722.033,154,3568
6723.744,154,3569
6725.45,153,3570
6727.15,153,3571
6728.85,153,3572
6730.55,153,3573
6732.25,153,3574
6733.95,153,3575
6735.65,153,3576
6737.356,154,3577
6739.067,154,3578
6740.778,154,3579
6742.489,154,3580
6744.2,154,3581
6745.917,155,3582
6747.639,155,3583
6749.361,155,3584
6751.083,155,3585
6752.806,155,3586
6754.539,157,3587
6756.283,157,3588
6758.028,157,3589
6759.778,158,3590
6761.533,158,3591
6763.3,160,3592
6765.078,160,3593
6766.856,160,3594
6768.639,161,3595
6770.428,161,3596
6772.228,163,3597
6774.039,163,3598
6775.85,163,3599
6777.678,166,3600
6779.522,166,3601
6781.378,168,3602
6783.244,168,3603
6785.111,168,3604
6786.989,170,3605
6788.878,170,3606
6790.772,171,3607
6792.672,171,3608
6794.572,171,3609
6796.483,173,3610
6798.406,173,3611
6800.339,175,3612
6802.283,175,3613
6804.228,175,3614
6806.183,177,3615
6808.15,177,3616
6810.128,179,3617
6812.117,179,3618
6814.106,179,3619
6816.106,181,3620
6818.117,181,3621
6820.139,183,3622
6822.172,183,3623
6824.206,183,3624
6826.25,185,3625
6828.306,185,3626
6830.378,188,3627
6832.467,188,3628
6834.556,188,3629
6836.656,190,3630
6838.767,190,3631
6840.878,190,3632
6842.989,190,3633
6845.1,190,3634
6847.183,185,3635
6849.239,185,3636
6851.278,182,3637
6853.3,182,3638
6855.322,182,3639
6857.328,179,3640
6859.317,179,3641
6861.294,177,3642
6863.261,177,3643
6865.228,177,3644
6867.183,175,3645
6869.128,175,3646
6871.061,173,3647
6872.983,173,3648
6874.906,173,3649
6876.817,171,3650
6878.717,171,3651
6880.606,169,3652
6882.483,169,3653
6884.361,169,3654
6886.228,167,3655
6888.083,167,3656
6889.928,165,3657
6891.761,165,3658
6893.594,165,3659
6895.417,163,3660
6897.228,163,3661
6899.022,160,3662
6900.8,160,3663
6902.578,160,3664
6904.344,158,3665
6906.1,158,3666
6907.844,156,3667
6909.578,156,3668
6911.311,156,3669
6913.039,155,3670
6914.761,155,3671
6916.478,154,3672
6918.189,154,3673
6919.9,154,3674
6921.606,153,3675
6923.306,153,3676
6924.994,151,3677
6926.672,151,3678
6928.35,151,3679
6930.022,150,3680
6931.689,150,3681
6933.35,149,3682
6935.006,149,3683
6936.661,149,3684
6938.311,148,3685
6939.956,148,3686
6941.589,146,3687
6943.211,146,3688
6944.833,146,3689
6946.45,145,3690
6948.061,145,3691
6949.667,144,3692
6951.267,144,3693
6952.867,144,3694
6954.461,143,3695
6956.05,143,3696
6957.633,142,3697
6959.211,142,3698
6960.789,142,3699
6962.361,141,3700
6963.928,141,3701
6965.489,140,3702
6967.044,140,3703
6968.6,140,3704
6970.156,140,3705
6971.711,140,3706
6973.267,140,3707
6974.822,140,3708
6976.378,140,3709
6977.933,140,3710
6979.489,140,3711
6981.044,140,3712
6982.6,140,3713
6984.156,140,3714
6985.711,140,3715
6987.267,140,3716
6988.822,140,3717
6990.378,140,3718
6991.933,140,3719
6993.489,140,3720
6995.044,140,3721
6996.606,141,3722
6998.172,141,3723
6999.739,141,3724
7001.311,142,3725
7002.889,142,3726
7004.472,143,3727
7006.061,143,3728
7007.65,143,3729
7009.244,144,3730
7010.844,144,3731
7012.45,145,3732
7014.061,145,3733
7015.672,145,3734
7017.289,146,3735
7018.911,146,3736
7020.539,147,3737
7022.172,147,3738
7023.806,147,3739
7025.444,148,3740
7027.089,148,3741
7028.733,148,3742
7030.378,148,3743
7032.022,148,3744
7033.672,149,3745
7035.328,149,3746
7036.989,150,3747
7038.656,150,3748
7040.322,150,3749
7041.994,151,3750
7043.672,151,3751
7045.361,153,3752
7047.061,153,3753
7048.761,153,3754
7050.467,154,3755
7052.178,154,3756
7053.9,156,3757
7055.633,156,3758
7057.367,156,3759
7059.106,157,3760
7060.85,157,3761
7062.606,159,3762
7064.372,159,3763
7066.139,159,3764
7067.911,160,3765
7069.689,160,3766
7071.472,161,3767
7073.261,161,3768
7075.05,161,3769
7076.85,163,3770
7078.661,163,3771
7080.478,164,3772
7082.3,164,3773
7084.122,164,3774
7085.95,165,3775
7087.783,165,3776
7089.622,166,3777
7091.467,166,3778
7093.311,166,3779
7095.167,168,3780
7097.033,168,3781
7098.9,168,3782
7100.767,168,3783
7102.633,168,3784
7104.511,170,3785
7106.4,170,3786
7108.294,171,3787
7110.194,171,3788
7112.094,171,3789
7114.0,172,3790
7115.911,172,3791
7117.833,174,3792
7119.767,174,3793
7121.7,174,3794
7123.633,174,3795
7125.567,174,3796
7127.511,176,3797
7129.467,176,3798
7131.422,176,3799
7133.383,177,3800
7135.35,177,3801
7137.322,178,3802
7139.3,178,3803
7141.278,178,3804
7143.267,180,3805
7145.267,180,3806
7147.272,181,3807
7149.283,181,3808
7151.294,181,3809
7153.317,183,3810
7155.35,183,3811
7157.394,185,3812
7159.45,185,3813
7161.506,185,3814
7163.572,187,3815
7165.65,187,3816
7167.739,189,3817
7169.839,189,3818
7171.939,189,3819
7174.05,191,3820
7176.172,191,3821
7178.311,194,3822
7180.467,194,3823
7182.622,194,3824
7184.789,196,3825
7186.967,196,3826
7189.156,198,3827
7191.356,198,3828
7193.556,198,3829
7195.761,199,3830
7197.972,199,3831
7200.178,198,3832
7202.378,198,3833
7204.578,198,3834
7206.767,196,3835
7208.944,196,3836
7211.106,193,3837
7213.25,193,3838
7215.394,193,3839
7217.522,190,3840
7219.633,190,3841
7221.722,186,3842
7223.789,186,3843
7225.856,186,3844
7227.894,181,3845
7229.906,181,3846
7231.889,176,3847
7233.844,176,3848
7235.8,176,3849
7237.733,172,3850
7239.644,172,3851
7241.528,167,3852
7243.383,167,3853
7245.239,167,3854
7247.072,163,3855
7248.883,163,3856
7250.678,160,3857
7252.456,160,3858
7254.233,160,3859
7255.994,157,3860
7257.739,157,3861
7259.467,154,3862
7261.178,154,3863
7262.889,154,3864
7264.578,150,3865
7266.244,150,3866
7267.894,147,3867
7269.528,147,3868
7271.161,147,3869
7272.778,144,3870
7274.378,144,3871
7275.961,141,3872
7277.528,141,3873
7279.094,141,3874
7280.644,138,3875
7282.178,138,3876
7283.7,136,3877
7285.211,136,3878
7286.722,136,3879
7288.228,135,3880
7289.728,135,3881
7291.217,133,3882
7292.694,133,3883
7294.172,133,3884
7295.639,131,3885
7297.094,131,3886
7298.539,129,3887
7299.972,129,3888
7301.406,129,3889
7302.833,128,3890
7304.256,128,3891
7305.672,127,3892
7307.083,127,3893
7308.494,127,3894
7309.906,127,3895
7311.317,127,3896
7312.722,126,3897
7314.122,126,3898
7315.522,126,3899
7316.917,125,3900
7318.306,125,3901
7319.689,124,3902
7321.067,124,3903
7322.444,124,3904
7323.806,121,3905
7325.15,121,3906
7326.483,119,3907
7327.806,119,3908
7329.128,119,3909
7330.444,118,3910
7331.756,118,3911
7333.061,117,3912
7334.361,117,3913
7335.661,117,3914
7336.95,115,3915
7338.228,115,3916
7339.489,112,3917
7340.733,112,3918
7341.978,112,3919
7343.206,109,3920
7344.417,109,3921
7345.611,106,3922
7346.789,106,3923
7347.967,106,3924
7349.133,104,3925
7350.289,104,3926
7351.433,102,3927
7352.567,102,3928
7353.7,102,3929
7354.817,99,3930
7355.917,99,3931
7357.011,98,3932
7358.1,98,3933
7359.189,98,3934
7360.267,96,3935
7361.333,96,3936
7362.389,94,3937
7363.433,94,3938
7364.478,94,3939
7365.511,92,3940
7366.533,92,3941
7367.544,90,3942
7368.544,90,3943
7369.544,90,3944
7370.533,88,3945
7371.511,88,3946
7372.483,87,3947
7373.45,87,3948
7374.417,87,3949
7375.378,86,3950
7376.333,86,3951
7377.278,84,3952
7378.211,84,3953
7379.144,84,3954
7380.061,81,3955
7380.961,81,3956
7381.85,79,3957
7382.728,79,3958
7383.606,79,3959
7384.472,77,3960
7385.328,77,3961
7386.172,75,3962
7387.006,75,3963
7387.839,75,3964
7388.667,74,3965
7389.489,74,3966
7390.306,73,3967
7391.117,73,3968
7391.928,73,3969
7392.733,72,3970
7393.533,72,3971
7394.328,71,3972
7395.117,71,3973
7395.906,71,3974
7396.694,71,3975
7397.483,71,3976
7398.267,70,3977
7399.044,70,3978
7399.822,70,3979
7400.6,70,3980
7401.378,70,3981
7402.156,70,3982
7402.933,70,3983
7403.711,70,3984
7404.494,71,3985
7405.283,71,3986
7406.078,72,3987
7406.878,72,3988
7407.678,72,3989
7408.478,72,3990
7409.278,72,3991
7410.078,72,3992
7410.878,72,3993
7411.678,72,3994
7412.483,73,3995
7413.294,73,3996
7414.117,75,3997
7414.95,75,3998
7415.783,75,3999
7416.617,75,4000
7417.45,75,4001
7418.294,77,4002
7419.15,77,4003
7420.006,77,4004
7420.872,79,4005
7421.75,79,4006
7422.633,80,4007
7423.522,80,4008
7424.411,80,4009
7425.311,82,4010
7426.222,82,4011
7427.139,83,4012
7428.061,83,4013
7428.983,83,4014
7429.922,86,4015
7430.878,86,4016
7431.844,88,4017
7432.822,88,4018
7433.8,88,4019
7434.789,90,4020
7435.789,90,4021
7436.806,93,4022
7437.839,93,4023
7438.872,93,4024
7439.917,95,4025
7440.972,95,4026
7442.044,98,4027
7443.133,98,4028
7444.222,98,4029
7445.328,101,4030
7446.45,101,4031
7447.583,103,4032
7448.728,103,4033
7449.872,103,4034
7451.028,105,4035
7452.194,105,4036
7453.367,106,4037
7454.544,106,4038
7455.722,106,4039
7456.911,108,4040
7458.111,108,4041
7459.311,108,4042
7460.511,108,4043
7461.711,108,4044
7462.922,110,4045
7464.144,110,4046
7465.372,111,4047
7466.606,111,4048
7467.839,111,4049
7469.078,112,4050
7470.322,112,4051
7471.583,115,4052
7472.861,115,4053
7474.139,115,4054
7475.411,114,4055
7476.678,114,4056
7477.95,115,4057
7479.228,115,4058
7480.506,115,4059
7481.789,116,4060
7483.078,116,4061
7484.367,116,4062
7485.656,116,4063
7486.944,116,4064
7488.244,118,4065
7489.556,118,4066
7490.872,119,4067
7492.194,119,4068
7493.517,119,4069
7494.85,121,4070
7496.194,121,4071
7497.544,122,4072
7498.9,122,4073
7500.256,122,4074
7501.622,124,4075
7503.0,124,4076
7504.389,126,4077
7505.789,126,4078
7507.189,126,4079
7508.606,129,4080
7510.039,129,4081
7511.489,132,4082
7512.956,132,4083
7514.422,132,4084
7515.9,134,4085
7517.389,134,4086
7518.889,136,4087
7520.4,136,4088
7521.911,136,4089
7523.439,139,4090
7524.983,139,4091
7526.544,142,4092
7528.122,142,4093
7529.7,142,4094
7531.294,145,4095
7532.906,145,4096
7534.528,147,4097
7536.161,147,4098
7537.794,147,4099
7539.439,149,4100
7541.094,149,4101
7542.767,152,4102
7544.456,152,4103
7546.144,152,4104
7547.85,155,4105
7549.572,155,4106
7551.306,157,4107
7553.05,157,4108
7554.794,157,4109
7556.556,160,4110
7558.333,160,4111
7560.128,163,4112
7561.939,163,4113
7563.75,163,4114
7565.578,166,4115
7567.422,166,4116
7569.283,169,4117
7571.161,169,4118
7573.039,169,4119
7574.933,172,4120
7576.844,172,4121
7578.767,174,4122
7580.7,174,4123
7582.633,174,4124
7584.583,177,4125
7586.55,177,4126
7588.533,180,4127
7590.533,180,4128
7592.533,180,4129
7594.544,182,4130
7596.567,182,4131
7598.606,185,4132
7600.661,185,4133
7602.717,185,4134
7604.789,188,4135
7606.878,188,4136
7608.978,190,4137
7611.089,190,4138
7613.2,190,4139
7615.328,193,4140
7617.472,193,4141
7619.628,195,4142
7621.794,195,4143
7623.961,195,4144
7626.139,197,4145
7628.328,197,4146
7630.533,200,4147
7632.756,200,4148
7634.978,200,4149
7637.211,202,4150
7639.456,202,4151
7641.711,204,4152
7643.978,204,4153
7646.244,204,4154
7648.522,206,4155
7650.811,206,4156
7653.117,209,4157
7655.439,209,4158
7657.761,209,4159
7660.083,209,4160
7662.406,209,4161
7664.722,208,4162
7667.033,208,4163
7669.344,208,4164
7671.656,208,4165
7673.967,208,4166
7676.267,206,4167
7678.556,206,4168
7680.844,206,4169
7683.122,204,4170
7685.389,204,4171
7687.644,202,4172
7689.889,202,4173
7692.133,202,4174
7694.361,199,4175
7696.572,199,4176
7698.778,198,4177
7700.978,198,4178
7703.178,198,4179
7705.372,197,4180
7707.561,197,4181
7709.744,196,4182
7711.922,196,4183
7714.1,196,4184
7716.283,197,4185
7718.472,197,4186
7720.661,197,4187
7722.85,197,4188
7725.039,197,4189
7727.222,196,4190
7729.4,196,4191
7731.572,195,4192
7733.739,195,4193
7735.906,195,4194
7738.067,194,4195
7740.222,194,4196
7742.367,192,4197
7744.5,192,4198
7746.633,192,4199
7748.756,190,4200
7750.867,190,4201
7752.967,188,4202
7755.056,188,4203
7757.144,188,4204
7759.222,186,4205
7761.289,186,4206
7763.344,184,4207
7765.389,184,4208
7767.433,184,4209
7769.456,180,4210
7771.456,180,4211
7773.439,177,4212
7775.406,177,4213
7777.372,177,4214
7779.322,174,4215
7781.256,174,4216
7783.172,171,4217
7785.072,171,4218
7786.972,171,4219
7788.85,167,4220
7790.706,167,4221
7792.544,164,4222
7794.367,164,4223
7796.189,164,4224
7797.989,160,4225
7799.767,160,4226
7801.522,156,4227
7803.256,156,4228
7804.989,156,4229
7806.711,154,4230
7808.422,154,4231
7810.117,151,4232
7811.794,151,4233
7813.472,151,4234
7815.133,148,4235
7816.778,148,4236
7818.4,144,4237
7820.0,144,4238
7821.6,144,4239
7823.183,141,4240
7824.75,141,4241
7826.289,136,4242
7827.8,136,4243
7829.311,136,4244
7830.8,132,4245
7832.267,132,4246
7833.722,130,4247
7835.167,130,4248
7836.611,130,4249
7838.039,127,4250
7839.45,127,4251
7840.856,126,4252
7842.256,126,4253
7843.656,126,4254
7845.044,124,4255
7846.422,124,4256
7847.789,122,4257
7849.144,122,4258
7850.5,122,4259
7851.844,120,4260
7853.178,120,4261
7854.506,119,4262
7855.828,119,4263
7857.15,119,4264
7858.467,118,4265
7859.778,118,4266
7861.078,116,4267
7862.367,116,4268
7863.656,116,4269
7864.939,115,4270
7866.217,115,4271
7867.483,113,4272
7868.739,113,4273
7869.994,113,4274
7871.244,112,4275
7872.489,112,4276
7873.728,111,4277
7874.961,111,4278
7876.194,111,4279
7877.422,110,4280
7878.644,110,4281
7879.867,110,4282
7881.089,110,4283
7882.311,110,4284
7883.528,109,4285
7884.739,109,4286
7885.95,109,4287
7887.161,109,4288
7888.372,109,4289
7889.583,109,4290
7890.794,109,4291
7892.006,109,4292
7893.217,109,4293
7894.428,109,4294
7895.639,109,4295
7896.85,109,4296
7898.067,110,4297
7899.289,110,4298
7900.511,110,4299
7901.739,111,4300
7902.972,111,4301
7904.211,112,4302
7905.456,112,4303
7906.7,112,4304
7907.944,112,4305
7909.189,112,4306
7910.439,113,4307
7911.694,113,4308
7912.95,113,4309
7914.211,114,4310
7915.478,114,4311
7916.744,114,4312
7918.011,114,4313
7919.278,114,4314
7920.55,115,4315
7921.828,115,4316
7923.106,115,4317
7924.383,115,4318
7925.661,115,4319
7926.944,116,4320
7928.233,116,4321
7929.528,117,4322
7930.828,117,4323
7932.128,117,4324
7933.433,118,4325
7934.744,118,4326
7936.067,120,4327
7937.4,120,4328
7938.733,120,4329
7940.078,122,4330
7941.433,122,4331
7942.794,123,4332
7944.161,123,4333
7945.528,123,4334
7946.906,125,4335
7948.294,125,4336
7949.683,125,4337
7951.072,125,4338
7952.461,125,4339
7953.861,127,4340
7955.272,127,4341
7956.689,128,4342
7958.111,128,4343
7959.533,128,4344
7960.967,130,4345
7962.411,130,4346
7963.861,131,4347
7965.317,131,4348
7966.772,131,4349
7968.239,133,4350
7969.717,133,4351
7971.2,134,4352
